,year_,month_,day_,humidity_min,humidity_max,humidity_mean,temperature_min,temperature_max,temperature_mean,weight_min,weight_max,weight_mean
1061,2017,12,6,88.0609722222218,88.51902777777798,88.28999999999989,8.218,8.542,8.372590277777778,51002.10375000009,51242.96541666666,51122.53458333337
1062,2017,12,7,88.29986111111124,88.5205555555558,88.41020833333351,7.685599999999999,8.602,8.122365277777778,51095.4408333333,51158.74041666664,51127.09062499997
1063,2017,12,8,89.81638888888855,91.95680555555516,90.88659722222187,4.331,7.714999999999999,6.263011111111111,50777.381111111165,51066.887499999786,50922.134305555475
1064,2017,12,9,90.16847222222258,90.66874999999978,90.41861111111118,3.640400000000001,4.364800000000002,3.866902083333333,50889.368611111175,50964.39402777769,50926.88131944444
1065,2017,12,10,90.31347222222227,91.03513888888862,90.67430555555545,2.3717999999999995,3.6696,3.127645138888889,50626.31249999997,50751.14555555562,50688.729027777794
1066,2017,12,11,90.90527777777764,91.02805555555568,90.96666666666667,2.0450000000000004,2.6902,2.335936111111111,50770.08083333332,50929.514722222266,50849.79777777779
1067,2017,12,12,90.50152777777728,90.75180555555596,90.62666666666662,2.6442,3.165,2.9838569444444447,50989.24791666675,51020.21833333338,51004.733125000064
1068,2017,12,13,91.09902777777756,91.13583333333423,91.1174305555559,2.8426,3.4668,3.1083041666666666,50879.14361111117,50956.07125000002,50917.607430555596
1069,2017,12,14,90.87152777777794,91.16736111111123,91.01944444444459,3.4668,4.4346,3.935838888888889,50989.912361111135,50991.03861111106,50990.4754861111
1070,2017,12,15,90.82388888888843,90.84680555555592,90.83534722222217,4.0494,4.5254,4.324502083333333,50959.018055555534,51067.14624999974,51013.08215277764
1071,2017,12,16,90.45083333333298,92.26513888888884,91.3579861111109,4.0784,4.8306,4.502457638888888,50885.633055555525,51036.892361111066,50961.26270833329
1072,2017,12,17,92.83027777777735,93.19152777777772,93.01090277777755,2.2766,4.1034000000000015,3.0198743055555557,50752.30500000002,50841.4286111112,50796.86680555561
1073,2017,12,18,91.61388888888906,91.94402777777744,91.77895833333325,2.1814,2.9300000000000006,2.5232715277777777,50841.035555555536,50845.89361111118,50843.46458333336
1074,2017,12,19,92.01819444444448,92.04375,92.03097222222223,2.9252,6.0798000000000005,4.3548229166666665,50967.58166666648,51005.17569444444,50986.37868055546
1075,2017,12,20,90.53430555555568,91.37569444444428,90.95499999999998,6.0622,7.690399999999999,6.822834027777778,50972.53708333329,51039.6409722223,51006.089027777794
1076,2017,12,21,89.38347222222235,90.03180555555564,89.707638888889,7.6524,8.123999999999999,7.9421180555555555,50927.39347222215,50996.84222222224,50962.117847222195
1077,2017,12,22,89.01597222222266,90.78194444444404,89.89895833333335,6.486200000000001,7.731400000000002,7.466708333333333,50910.57305555551,50965.841388888985,50938.20722222225
1078,2017,12,23,90.5244444444444,91.68972222222196,91.10708333333318,6.204,8.572000000000001,7.090035416666667,50888.96597222208,51058.94263888888,50973.95430555548
1079,2017,12,24,89.82194444444418,90.11722222222284,89.9695833333335,8.556000000000001,9.5,9.068652777777778,51062.98180555552,51075.32611111106,51069.15395833329
1080,2017,12,25,89.10652777777777,89.11333333333398,89.10993055555588,9.178,9.602,9.491895833333334,50952.18111111113,51057.19791666659,51004.689513888865
1081,2017,12,26,91.292083333333,91.89736111111094,91.59472222222198,6.6884,9.216,7.750018055555556,50673.47444444437,50818.960972222034,50746.217708333206
1082,2017,12,27,92.11555555555572,92.59083333333344,92.35319444444457,5.1988,10.902,6.233925,50595.72180555567,50945.80402777745,50770.76291666656
1083,2017,12,28,91.57013888888989,93.84874999999998,92.70944444444493,5.777800000000001,6.763800000000002,6.212539583333334,50826.03374999997,50856.79777777768,50841.41576388883
1084,2017,12,29,90.35430555555529,91.599027777777,90.97666666666615,3.8144,5.8282,5.14015763888889,50734.118750000016,50755.543333333386,50744.8310416667
1085,2017,12,30,91.07680555555572,91.0780555555556,91.07743055555565,3.3838,5.500400000000001,4.146843055555555,50756.690972222204,50772.76819444432,50764.72958333326
1086,2017,12,31,89.55090403337961,90.2148611111112,89.8828825722454,5.517,9.108,6.849436111111111,50747.26944444432,50885.026286509245,50816.147865476785
1087,2018,1,1,89.83638888888873,91.61916666666689,90.72777777777782,7.144800000000001,9.413999999999998,8.751427777777778,50651.66611111112,50726.30097222213,50688.983541666625
1088,2018,1,2,90.77625000000016,92.7009722222225,91.73861111111134,5.4846,7.119999999999999,6.072405555555556,50630.88986111126,50751.66263888884,50691.27625000005
1089,2018,1,3,89.78083333333325,90.42777777777764,90.10430555555544,5.8272,6.8086,6.303852777777778,50607.14555555551,50660.57486111106,50633.86020833328
1090,2018,1,4,89.61680555555573,89.82611111111191,89.72145833333383,6.327999999999999,7.0318,6.668321527777778,50741.76569444442,50780.883194444425,50761.32444444442
1091,2018,1,5,89.15749999999916,89.84388888888893,89.50069444444404,6.6960000000000015,7.1778,7.076422916666667,50705.9681944445,50789.48861111111,50747.72840277781
1092,2018,1,6,89.87138888888857,91.0963888888887,90.48388888888863,5.2782,6.721799999999999,6.332708333333333,50557.54569444448,50677.55930555553,50617.552500000005
1093,2018,1,7,94.16541666666642,94.2156944444444,94.1905555555554,1.1938,5.2532,3.287336805555556,50372.479861111016,50442.02583333333,50407.252847222175
1094,2018,1,8,94.50680555555564,96.77083333333294,95.6388194444443,-1.6146,1.169,-0.6062395833333334,50231.83833333328,50533.58444444462,50382.71138888895
1095,2018,1,9,92.25833333333355,92.36472222222208,92.31152777777783,-0.7434000000000001,2.313,0.4908541666666667,50583.93180555569,50665.26375000004,50624.59777777786
1096,2018,1,10,90.5804166666663,91.74277777777776,91.16159722222203,2.313,4.017,3.083752777777778,50592.14624999991,50616.48861111119,50604.31743055555
1097,2018,1,11,92.07236111111126,92.777638888889,92.42500000000013,2.545,4.128,3.24246875,50504.1820833333,50738.68083333336,50621.43145833333
